# STATION_ID | OWNER | TTYPE | HULL | NAME | PAYLOAD | LOCATION | TIMEZONE | FORECAST | NOTE
#
44034|NC|Moored Buoy||Buoy I01 - Eastern Maine Shelf||44.103 N 68.112 W (44&#176;6'10" N 68&#176;6'44" W)|E|FZUS51.KCAR |Caution: Right whales may be active in northeast waters year-round. NOAA may establish temporary Dynamic Management Areas (DMAs) to protect aggregations of right whales. Mariners are requested to transit DMAs at 10 knots or less when consistent with safe navigation. For information on currently active DMAs, go to: <a title="http://www.nmfs.noaa.gov/pr/shipstrike" href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a><a href="http://rwhalesightings.nefsc.noaa.gov/"></a>
44035|NC|2-meter discus buoy||Buoy J0201 - Cobscook Bay||44.890 N 67.020 W (44&#176;53'24" N 67&#176;1'12" W)|E|FZUS51.KCAR |Caution: Right whales may be active in northeast waters year-round. NOAA may establish temporary Dynamic Management Areas (DMAs) to protect aggregations of right whales. Mariners are requested to transit DMAs at 10 knots or less when consistent with safe navigation. For information on currently active DMAs, go to: <a title="http://www.nmfs.noaa.gov/pr/shipstrike" href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a><a href="http://rwhalesightings.nefsc.noaa.gov/">&nbsp;</a>
44036|NC|2-meter discus buoy||Buoy K0102 - Saint John||45.200 N 66.020 W (45&#176;12'0" N 66&#176;1'12" W)|E|FZUS51.KGYX |Caution: Right whales may be active in northeast waters year-round. NOAA may establish temporary Dynamic Management Areas (DMAs) to protect aggregations of right whales. Mariners are requested to transit DMAs at 10 knots or less when consistent with safe navigation. For information on currently active DMAs, go to: <a title="http://www.nmfs.noaa.gov/pr/shipstrike" href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a><a href="http://rwhalesightings.nefsc.noaa.gov/">&nbsp;</a>
44037|NC|Moored Buoy||Buoy M01 - Jordan Basin||43.497 N 67.876 W (43&#176;29'49" N 67&#176;52'33" W)|E|FZNT21.KWBC |Caution: Right whales may be active in northeast waters year-round. NOAA may establish temporary Dynamic Management Areas (DMAs) to protect aggregations of right whales. Mariners are requested to transit DMAs at 10 knots or less when consistent with safe navigation. For information on currently active DMAs, go to: <a title="http://www.nmfs.noaa.gov/pr/shipstrike" href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a><a href="http://rwhalesightings.nefsc.noaa.gov/"></a>
44038|NC|2-meter discus buoy||Buoy L0102 - Scotian Shelf||43.633 N 66.550 W (43&#176;38'0" N 66&#176;33'0" W)|E|FZUS51.KGYX |Caution: Right whales may be active in northeast waters year-round. NOAA may establish temporary Dynamic Management Areas (DMAs) to protect aggregations of right whales. Mariners are requested to transit DMAs at 10 knots or less when consistent with safe navigation. For information on currently active DMAs, go to: <a title="http://www.nmfs.noaa.gov/pr/shipstrike" href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a><a href="http://rwhalesightings.nefsc.noaa.gov/">&nbsp;</a>
44039|Y|Moored Buoy||Central Long Island Sound||41.138 N 72.655 W (41&#176;8'15" N 72&#176;39'18" W)|E|FZUS51.KOKX |
44040|Y|Moored Buoy||Western Long Island Sound||40.956 N 73.580 W (40&#176;57'21" N 73&#176;34'48" W)|E|FZUS51.KOKX |
44041|CB|Moored Buoy||Jamestown, VA||37.212 N 76.785 W (37&#176;12'45" N 76&#176;47'8" W)|E| |
44042|CB|Moored Buoy||Potomac, MD||38.033 N 76.335 W (38&#176;1'59" N 76&#176;20'8" W)|E| |
44043|CB|Moored Buoy||Patapsco, MD||39.152 N 76.391 W (39&#176;9'7" N 76&#176;23'28" W)|E|FZUS51.KLWX |Buoy recovered for winter.
44044|B|Moored Buoy||Patuxent River Buoy||38.389 N 76.526 W (38&#176;23'19" N 76&#176;31'35" W)|E| |
44052|VM|Marine Observation Buoy||Goodwin Islands||37.236 N 76.399 W (37&#176;14'11" N 76&#176;23'56" W)|E| |
44053|VM|Marine Observation Buoy||Gloucester Point||37.244 N 76.500 W (37&#176;14'40" N 76&#176;30'1" W)|E| |
44054|DW|Moored Buoy||Lower Delaware Bay Buoy||38.883 N 75.183 W (38&#176;53'0" N 75&#176;11'0" W)|E| |
44055|DW|Moored Buoy||Central Delaware Bay||39.122 N 75.256 W (39&#176;7'20" N 75&#176;15'20" W)|E| |
44056|AC|Waverider Buoy||Duck FRF, NC||36.199 N 75.715 W (36&#176;11'58" N 75&#176;42'54" W)|E|FZUS52.KMHX |Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a href="http://www.nmfs.noaa.gov/pr/shipstrike/">http://www.nmfs.noaa.gov/pr/shipstrike/</a><a href="http://www.nmfs.noaa.gov/pr/shipstrike/">?</a>
44057|CB|Moored Buoy||Susquehanna, MD||39.540 N 76.074 W (39&#176;32'25" N 76&#176;4'25" W)|E|FZUS51.KLWX |Buoy recovered for winter.
44058|CB|Moored Buoy||Stingray Point, VA||37.567 N 76.257 W (37&#176;34'2" N 76&#176;15'27" W)|E|FZUS51.KAKQ |
44059|CB|Moored Buoy||Norfolk, VA||36.846 N 76.298 W (36&#176;50'44" N 76&#176;17'53" W)|E| |Station 44059 has been disestablished as of 7/20/16.
44060|Y|2.4-meter foam hull buoy||Eastern Long Island Sound||41.263 N 72.067 W (41&#176;15'48" N 72&#176;4'0" W)|E|FZUS51.KOKX |
44061|CB|Moored Buoy||Upper Potomac, MD||38.788 N 77.036 W (38&#176;47'16" N 77&#176;2'9" W)|E|FZUS51.KLWX |Buoy recovered for winter.
44062|CB|Moored Buoy||Gooses Reef, MD||38.556 N 76.415 W (38&#176;33'23" N 76&#176;24'53" W)|E|FZUS51.KLWX |
44063|CB|Moored Buoy||Annapolis, MD||38.964 N 76.446 W (38&#176;57'49" N 76&#176;26'47" W)|E|FZUS51.KLWX |
44064|CB|Moored Buoy||First Landing, VA||36.998 N 76.087 W (36&#176;59'53" N 76&#176;5'14" W)|E|FZUS51.KAKQ |Right whales are active off VA from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a><a href="http://www.nmfs.noaa.gov/pr/shipstrike"></a>
44065|N|3-meter foam buoy|3DV12|New York Harbor Entrance - 15 NM SE of Breezy Point , NY|SCOOP payload|40.369 N 73.703 W (40&#176;22'10" N 73&#176;42'10" W)|E|FZUS51.KOKX FZUS51.KPHI|Right whales are active off NY from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater within the vicinity of this station between November 1 and April 30. To learn more about right whales and rules protecting them, go to: <a href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a>
44066|N|3-meter foam buoy|3DV67|Texas Tower #4 - 75 NM East of Long Beach, NJ|SCOOP payload|39.618 N 72.644 W (39&#176;37'5" N 72&#176;38'37" W)|E|FZNT22.KWBC |</p>Right whales are active off NJ from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a>
44067|IN|Buoy||Potomac River, Near HWY 301||38.368 N 76.996 W (38&#176;22'5" N 76&#176;59'45" W)|E| |
44068|CB|Moored Buoy||VCU Rice Rivers Center ||37.314 N 77.191 W (37&#176;18'50" N 77&#176;11'28" W)|E| |
44069|ST|Buoy||Great South Bay||40.699 N 73.087 W (40&#176;41'57" N 73&#176;5'11" W)|E|FZUS51.KOKX |
44070|N|1.8-meter discus buoy|18D13|Buzzards Bay MA. Offshore|WAMDAS payload|41.392 N 71.004 W (41&#176;23'33" N 71&#176;0'13" W)|E| |<p>For area forecasts and warnings, select: <a href="http://www.erh.noaa.gov/er/box/">Boston WFO</a></p><p>Met data for this area are available at <a href="http://www.ndbc.noaa.gov/station_page.php?station=buzm3">BUZM3</a>.</p><p>Station 44070 has been disestablished on June 13, 2016.</p>
44071|N|1.8-meter discus buoy||Chesapeake Light Va.|WAMDAS payload|36.906 N 75.691 W (36&#176;54'22" N 75&#176;41'29" W)|E|FZUS51.KLWX FZUS51.KAKQ|
44072|CB|Moored Buoy||York Spit, VA   ||37.201 N 76.266 W (37&#176;12'2" N 76&#176;15'58" W)|E|FZUS51.KLWX |
44073|NH|Moored Buoy||CO2 Gulf of Maine Buoy||43.020 N 70.540 W (43&#176;1'12" N 70&#176;32'24" W)|E| |
44086|SI|Waverider Buoy||Nags Head, NC (243)||36.001 N 75.421 W (36&#176;0'5" N 75&#176;25'16" W)|E| |
44087|NV|Waverider Buoy||Thimble Shoal, VA (240)||37.026 N 76.151 W (37&#176;1'33" N 76&#176;9'3" W)|E| |
44088|R|Waverider Buoy||Virginia Beach Offshore, VA (171)||36.612 N 74.838 W (36&#176;36'42" N 74&#176;50'19" W)|E|FZUS52.KMLB |Right whales are active off VA from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the U.S. East Coast.  It is illegal to approach right whales within 500 yards.  To learn more about right whales and rules protecting them, go to: <a href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a>.<br /><br />
44089|AC|Waverider Buoy||Wallops Island, VA (224)||37.757 N 75.334 W (37&#176;45'24" N 75&#176;20'2" W)|E|FZUS51.KPHI |Right whales are active off VA from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a><a href="http://www.nmfs.noaa.gov/pr/shipstrike"></a>
44090|GS|Waverider Buoy||Cape Cod Bay, MA (221)||41.840 N 70.329 W (41&#176;50'23" N 70&#176;19'44" W)|E|FZUS51.KBOX |Caution: Right whales may be active in northeast waters year-round. Mandatory speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the US east coast. Voluntary speed restrictions may be in effect in other areas and times. For current information on speed-restricted areas, go to: <a title="http://www.nmfs.noaa.gov/pr/shipstrike" href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a>
44091|AC|Waverider Buoy||Barnegat, NJ (209)||39.778 N 73.769 W (39&#176;46'41" N 73&#176;46'9" W)|E|FZUS51.KPHI |Right whales are active off NJ from November to April.&nbsp; Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas along the mid-Atlantic coast.&nbsp; To learn more about right whales and rules protecting them, go to: <a href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a>
44092|NO|Waverider Buoy||Isle of Shoals, NH (211)||42.942 N 70.632 W (42&#176;56'32" N 70&#176;37'55" W)|E| |
44093|VD|Waverider Buoy||Offshore Wind Energy Area, VA (210)||36.872 N 75.492 W (36&#176;52'21" N 75&#176;29'30" W)|E|FZUS51.KAKQ |Right whales are active off VA from November to April.? Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas along the mid-Atlantic coast.? To learn more about right whales and rules protecting them, go to: <a href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a><a href="http://www.nmfs.noaa.gov/pr/shipstrike">?</a>
44094|R|Waverider Buoy||Fire Island Nearshore, NY (207)||40.585 N 73.106 W (40&#176;35'5" N 73&#176;6'23" W)|E|FZUS51.KOKX |Right whales are active off NY. Speed restrictions of 10 knots apply to vessels 65 feet or greater within the vicinity of this station. To learn more about right whales and rules protecting them, go to: <a href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a>
44095|SI|Waverider Buoy||Oregon Inlet, NC (192)||35.750 N 75.330 W (35&#176;45'0" N 75&#176;19'48" W)|E|FZUS52.KMHX |Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a href="http://www.nmfs.noaa.gov/pr/shipstrike/">http://www.nmfs.noaa.gov/pr/shipstrike/</a><a href="http://www.nmfs.noaa.gov/pr/shipstrike/">&nbsp;</a>
44096|R|Waverider Buoy||Cape Charles, VA (186)||37.023 N 75.809 W (37&#176;1'25" N 75&#176;48'33" W)|E|FZUS51.KAKQ |Right whales are active off VA from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a><a href="http://www.nmfs.noaa.gov/pr/shipstrike"></a>
44097|R|Waverider Buoy||Block Island, RI  (154)||40.969 N 71.127 W (40&#176;58'7" N 71&#176;7'38" W)|E|FZUS51.KBOX |<p>Right whales are active off NY from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a style="font-size: 9pt;" href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a></p>
44098|NH|Waverider Buoy||Jeffrey's Ledge, NH (160)||42.798 N 70.168 W (42&#176;47'53" N 70&#176;10'5" W)|E|FZUS51.KBOX |Caution: Right whales may be active in northeast waters year-round. Mandatory speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the US east coast. Voluntary speed restrictions may be in effect in other areas and times. For current information on speed-restricted areas, go to: <a title="http://www.nmfs.noaa.gov/pr/shipstrike" href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a>
44099|R|Waverider Buoy||Cape Henry, VA (147)||36.914 N 75.720 W (36&#176;54'50" N 75&#176;43'13" W)|E|FZUS51.KAKQ |Right whales are active off VA from November to April.? Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas along the mid-Atlantic coast.? To learn more about right whales and rules protecting them, go to: <a href="http://www.nmfs.noaa.gov/pr/shipstrike">http://www.nmfs.noaa.gov/pr/shipstrike</a><a href="http://www.nmfs.noaa.gov/pr/shipstrike">?</a>
44100|R|Waverider Buoy||Duck FRF 26m, NC (430)||36.260 N 75.594 W (36&#176;15'37" N 75&#176;35'40" W)|E|FZUS51.KAKQ |Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a href="http://www.nmfs.noaa.gov/pr/shipstrike/">http://www.nmfs.noaa.gov/pr/shipstrike/</a><a href="http://www.nmfs.noaa.gov/pr/shipstrike/"></a>
44137|C|6-meter NOMAD buoy||East Scotia Slope||42.260 N 62.000 W (42&#176;15'36" N 62&#176;0'0" W)|N| |
44138|C|6-meter NOMAD buoy||SW Grand Banks||44.250 N 53.630 W (44&#176;15'0" N 53&#176;37'48" W)|N| |
44139|C|6-meter NOMAD buoy||Banqureau Banks||44.240 N 57.100 W (44&#176;14'24" N 57&#176;6'0" W)|N| |
44140|C|6-meter NOMAD buoy||Tail of the Bank||42.870 N 51.470 W (42&#176;52'12" N 51&#176;28'12" W)|?| |
44141|C|6-meter NOMAD buoy||Laurentian Fan||42.990 N 57.960 W (42&#176;59'24" N 57&#176;57'36" W)|N| |
44142|C|Canadian NOMAD buoy||La Have Bank||42.500 N 64.033 W (42&#176;30'0" N 64&#176;2'0" W)|N| |Buoy now <a href="http://www.ndbc.noaa.gov/station_page.php?station=44150">44150</a>.
44150|C|6-meter NOMAD buoy||La Have Bank||42.500 N 64.020 W (42&#176;30'0" N 64&#176;1'12" W)|N| |
44172|R|Waverider Buoy||Halifax Harbor, NS, Canada - 176||44.500 N 63.408 W (44&#176;30'0" N 63&#176;24'29" W)|N| |
44174|C|Buoy||Anticosti||49.075 N 60.822 W (49&#176;4'30" N 60&#176;49'18" W)|N| |
44175|C|Buoy||iles de la Madeleine||46.877 N 62.000 W (46&#176;52'36" N 62&#176;0'0" W)|E| |
44176|C|Buoy||Point Escuminac||47.535 N 64.527 W (47&#176;32'6" N 64&#176;31'36" W)|E| |
44235|C|Waverider Buoy||South Ramea Island, Newfoundland (170)||47.263 N 57.341 W (47&#176;15'45" N 57&#176;20'26" W)|N| |
44251|C|6-meter NOMAD buoy||Nickerson Bank||46.440 N 53.390 W (46&#176;26'24" N 53&#176;23'24" W)|?| |
44255|C|6-meter NOMAD buoy||NE Burgeo Bank||47.270 N 57.340 W (47&#176;16'12" N 57&#176;20'24" W)|?| |
44258|C|3-meter discus buoy||Halifax Harbour||44.500 N 63.400 W (44&#176;30'0" N 63&#176;24'0" W)|N| |
44401|N|2.6-meter discus buoy|2.6D73|NORTHEAST CASTLE ROCK SEAMOUNT - 620NM South of St John's Newfoundland, CN|DART II payload|37.592 N 50.030 W (37&#176;35'30" N 50&#176;1'48" W)|?| |
44402|N|2.6-meter discus buoy|2.6D88|SOUTHEAST BLOCK CANYON - 130 NM SE of Fire Island, NY|DART II payload|39.287 N 70.632 W (39&#176;17'12" N 70&#176;37'57" W)|?| |
44403|N|2.6 meter DART buoy|2.6D20|SABLE ISLAND BANK - 437 NM E of Boston, MA|DART II payload|41.915 N 61.590 W (41&#176;54'54" N 61&#176;35'24" W)|N| |
44585|N|Drifting Buoy||Drifting Buoy||43.354 N 67.635 W (43&#176;21'14" N 67&#176;38'6" W)|?| |Wind speed corrected to the 10-meter height.
44t14|N|2.1-meter ionomer foam buoy|2.1D01|VIRGINIA BEACH 64 NM East of Virginia Beach, VA|SCOOP payload|36.611 N 74.847 W (36&#176;36'40" N 74&#176;50'49" W)|E|FZNT01.KWBC |NDBC Engineering test station. This buoy was recovered on 3/11/2018.
44x66|N|3-meter discus buoy|3D88|Texas Tower #4 BUOY ADRIFT FROM 44066|ARES payload|39.568 N 72.586 W (39&#176;34'6" N 72&#176;35'8" W)|E|FZNT22.KWBC |Hull 3D88 went adrift 1/9/19.
45001|N|2.1-meter ionomer foam buoy|2.1D02|MID SUPERIOR- 60 NM North Northeast Hancock, MI|SCOOP payload|48.061 N 87.793 W (48&#176;3'41" N 87&#176;47'33" W)|E|FZUS63.KMQT |Buoy retrieved for winter 11/18/19.
45002|N|3-meter discus buoy|3D43|NORTH MICHIGAN- Halfway between North Manitou and Washington Islands.|SCOOP payload|45.344 N 86.411 W (45&#176;20'39" N 86&#176;24'41" W)|E|FZUS63.KMKX |Buoy Recovered for winter 11/13/19.
45003|N|3-meter foam buoy|3DV29|NORTH HURON - 32NM Northeast of Alpena, MI|ARES payload|45.351 N 82.840 W (45&#176;21'3" N 82&#176;50'23" W)|E|FZUS63.KDTX |Buoy recovered for winter 11/19/2019.
45004|N|2.3-meter foam discus buoy|2.3D06|EAST SUPERIOR -70 NM NE Marquette, MI|SCOOP payload|47.585 N 86.585 W (47&#176;35'7" N 86&#176;35'6" W)|E|FZUS63.KMQT |Buoy retrieved for winter 11/18/19.
45005|N|2.4-meter foam hull buoy|2.4D06|WEST ERIE - 16 NM NW of Lorain, OH|SCOOP payload|41.677 N 82.398 W (41&#176;40'36" N 82&#176;23'54" W)|E|FZUS61.KCLE |Buoy recovered for winter.
45006|N|3-meter foam buoy|3DV19|WEST SUPERIOR - 30NM NE of Outer Island, WI|ARES payload|47.335 N 89.793 W (47&#176;20'5" N 89&#176;47'34" W)|E|FZUS63.KMQT |Buoy recovered for winter 11/19/19.
45007|N|2.3-meter foam discus buoy|2.3D13|SOUTH MICHIGAN - 43NM East Southeast of Milwaukee, WI|SCOOP payload|42.674 N 87.026 W (42&#176;40'25" N 87&#176;1'34" W)|E|FZUS63.KMKX |Buoy recovered for winter 12/5/19.
45008|N|2.3-meter foam discus buoy|2.3D10|SOUTH HURON - 43NM East of Oscoda, MI|SCOOP payload|44.283 N 82.416 W (44&#176;17'0" N 82&#176;24'59" W)|E|FZUS63.KDTX |Buoy recovered for winter 11/18/19.
45009|N|3-meter discus buoy|||DACT payload|41.600 N 82.000 W (41&#176;36'0" N 82&#176;0'0" W)|E| |
45010|N|2.4-meter discus buoy|||DACT payload|43.000 N 87.800 W (43&#176;0'0" N 87&#176;47'60" W)|E| |
45011|N|3-meter discus buoy|02|Grand Haven Michigan|VEEP payload|43.020 N 86.270 W (43&#176;1'12" N 86&#176;16'12" W)|E| |
45012|N|2.3-meter foam discus buoy|2.3D07|EAST Lake Ontario  - 20NM North Northeast of Rochester, NY|SCOOP payload|43.621 N 77.399 W (43&#176;37'15" N 77&#176;23'57" W)|E|FZUS61.KBUF |Buoy recovered for winter.
45013|WM|Buoy||ATW20 - Atwater Park, WI||43.100 N 87.850 W (43&#176;6'0" N 87&#176;51'0" W)|C|FZUS53.KMKX |Buoy recovered for winter.
45014|WM|Buoy||GB17 - South Green Bay, WI||44.802 N 87.763 W (44&#176;48'8" N 87&#176;45'46" W)|C|FZUS53.KGRB |
45015|CH|Buoy||Calumet Beach, Chicago, IL||41.714 N 87.527 W (41&#176;42'52" N 87&#176;31'38" W)|C| |
45016|CH|Buoy||Sixth-third St. Beach, Chicago, IL||41.783 N 87.573 W (41&#176;46'58" N 87&#176;34'23" W)|| |
45017|CH|Buoy||Oak St. Beach, Chicago, IL||41.903 N 87.622 W (41&#176;54'12" N 87&#176;37'20" W)|C| |
45018|CH|Buoy||Montrose Ave. Beach, Chicago, IL||41.968 N 87.637 W (41&#176;58'4" N 87&#176;38'14" W)|C| |
45019|CH|Buoy||Foster Ave. Beach, Chicago, IL||41.979 N 87.649 W (41&#176;58'45" N 87&#176;38'55" W)|C| |
45020|NI|Moored Buoy||Grand Traverse Bay South Buoy, MI||44.789 N 85.604 W (44&#176;47'20" N 85&#176;36'14" W)|E|FZUS53.KAPX |Buoy recovered for winter.<p>LimnoTech is currently supporting buoy cameras on select stations in the Great Lakes. Click <a href="/ndbcexit.php?url=http://www.limnotechdata.com/stations/albums/LGTB/LGTBImage.jpg">here </a>to see the latest image for this station.
45021|MI|Moored Buoy||Traverse Bay #3, MI||45.048 N 85.493 W (45&#176;2'53" N 85&#176;29'35" W)|E| |
45022|MC|Moored Buoy||Little Traverse Bay Buoy, MI||45.405 N 85.086 W (45&#176;24'17" N 85&#176;5'11" W)|E|FZUS53.KAPX |
45023|MT|Moored Buoy||North Entry Buoy, North Keweenaw Peninsula, MI||47.270 N 88.607 W (47&#176;16'12" N 88&#176;36'25" W)|E|FZUS53.KMQT |Buoy recovered for winter.
45024|MC|Moored Buoy||Ludington Buoy, MI||43.972 N 86.553 W (43&#176;58'18" N 86&#176;33'12" W)|E|FZUS53.KGRR |
45025|MT|Buoy||South Entry Buoy, South Keweenaw Peninsula, MI||46.969 N 88.398 W (46&#176;58'7" N 88&#176;23'52" W)|E|FZUS53.KMQT |Station has been recovered for the winter as of 10/18/2019.
45026|LT|Buoy||Cook Nuclear Plant Buoy, Stevensville, MI||41.983 N 86.617 W (41&#176;58'58" N 86&#176;37'1" W)|E| |<p>LimnoTech is currently supporting buoy cameras on select stations in the Great Lakes.</br>Click <a href="/ndbcexit.php?url=http://www.limnotechdata.com/stations/albums/CookBuoy/CookPlantImage.jpg">here </a>to see the latest image for this station.			Station was recovered on 10/20/19 for winter.
45027|MN|Buoy||McQuade Harbor Nearshore, MN||46.860 N 91.930 W (46&#176;51'35" N 91&#176;55'48" W)|C|FZUS53.KDLH |Buoy recovered for winter.
45028|MN|Buoy||Western Lake Superior||46.814 N 91.829 W (46&#176;48'51" N 91&#176;49'43" W)|C|FZUS63.KMQT |Buoy recovered for winter.
45029|LT|Buoy||Holland Buoy, MI||42.900 N 86.272 W (42&#176;53'58" N 86&#176;16'20" W)|E|FZUS53.KGRR |Buoy recovered for winter.
45132|C|3-meter discus buoy||Port Stanley||42.460 N 81.220 W (42&#176;27'36" N 81&#176;13'12" W)|E| |
45135|C|3-meter discus buoy||Prince Edward Pt||43.780 N 76.870 W (43&#176;46'48" N 76&#176;52'12" W)|E| |
45136|C|3-meter discus buoy||Slate Island||48.530 N 86.950 W (48&#176;31'48" N 86&#176;57'0" W)|E| |
45137|C|3-meter discus buoy||Georgian Bay||45.540 N 81.010 W (45&#176;32'24" N 81&#176;0'36" W)|E| |
45138|C|3-meter discus buoy||Mont Louis||49.540 N 65.710 W (49&#176;32'24" N 65&#176;42'36" W)|E| |
45139|C|3-meter discus buoy||West Lake Ontario - Grimsby||43.250 N 79.530 W (43&#176;15'0" N 79&#176;31'48" W)|E| |
45140|C|Buoy||Lake Winnipeg S. Basin||50.790 N 96.730 W (50&#176;47'24" N 96&#176;43'48" W)|C| |
45141|C|3-meter discus buoy||Great Slave Lake||61.180 N 115.310 W (61&#176;10'48" N 115&#176;18'36" W)|M| |
45142|C|3-meter discus buoy||Port Colborne||42.740 N 79.290 W (42&#176;44'24" N 79&#176;17'24" W)|E| |
45143|C|3-meter discus buoy||South Georgian Bay||44.940 N 80.627 W (44&#176;56'24" N 80&#176;37'36" W)|E| |
45144|C|Buoy||Lake Winnipeg North||53.230 N 98.290 W (53&#176;13'48" N 98&#176;17'24" W)|C| |
45145|C|Buoy||Lake Winnipeg Narrows||51.870 N 96.970 W (51&#176;52'12" N 96&#176;58'12" W)|C| |
45147|C|Buoy||Lake St Clair||42.430 N 82.680 W (42&#176;25'48" N 82&#176;40'48" W)|E| |
45148|C|Buoy||Lake of the Woods||49.650 N 94.500 W (49&#176;39'0" N 94&#176;30'0" W)|C| |
45149|C|Buoy||Southern Lake Huron||43.540 N 82.070 W (43&#176;32'24" N 82&#176;4'12" W)|E| |
45150|C|Buoy||Great Slave Lake, North Arm||61.980 N 114.130 W (61&#176;58'48" N 114&#176;7'48" W)|M| |
45151|C|Buoy||Lake Simcoe||44.500 N 79.370 W (44&#176;30'0" N 79&#176;22'12" W)|E| |
45152|C|Buoy||Lake Nipissing||46.230 N 79.720 W (46&#176;13'48" N 79&#176;43'12" W)|E| |
45154|C|Buoy||North Channel East||46.050 N 82.640 W (46&#176;3'0" N 82&#176;38'24" W)|E| |
45155|C|3-meter discus buoy||Pan Am Games||43.590 N 79.390 W (43&#176;35'24" N 79&#176;23'24" W)|E| |
45158|C|Buoy||Hudson Bay||59.000 N 94.000 W (59&#176;0'0" N 94&#176;0'0" W)|C| |
45159|C|3-meter discus buoy||NW Lake Ontario Ajax||43.770 N 78.980 W (43&#176;46'12" N 78&#176;58'48" W)|E| |
45160|C|Canadian NOMAD buoy||16-Mile Creek||43.417 N 79.633 W (43&#176;25'1" N 79&#176;38'0" W)|E| |Experimental buoy no longer operating.
45161|G|Buoy||Muskegon Buoy, MI||43.185 N 86.355 W (43&#176;11'6" N 86&#176;21'18" W)|E|FZUS53.KGRR |Buoy recovered for winter.
45162|G|Buoy||Thunder Bay Buoy, Alpena, MI||44.988 N 83.270 W (44&#176;59'17" N 83&#176;16'12" W)|E|FZUS53.KAPX |Station recovered for the winter 10/25/19.
45163|G|Buoy||Saginaw Bay Buoy, MI||43.985 N 83.599 W (43&#176;59'6" N 83&#176;35'56" W)|E|FZUS53.KDTX |Station recovered for the winter.
45164|LT|Buoy||Cleveland Buoy, OH||41.732 N 81.694 W (41&#176;43'55" N 81&#176;41'37" W)|E|FZUS61.KCLE |Buoy recovered for winter.
